Date,Source Currency,Target Currency,Exchange Rate
2032-08-13,ZAR,USD,0.9541
2032-08-14,EUR,USD,1.0498
2032-08-14,GBP,USD,0.9325
2032-08-14,INR,USD,1.3637
2032-08-14,JPY,USD,1.1069
2032-08-14,AUD,USD,1.4626
2032-08-14,CAD,USD,1.1277
2032-08-14,CHF,USD,0.5614
2032-08-14,CNY,USD,1.4699
2032-08-14,SEK,USD,0.7134
2032-08-14,NZD,USD,0.6766
2032-08-14,SGD,USD,1.2265
2032-08-14,HKD,USD,0.9203
2032-08-14,KRW,USD,1.2507
2032-08-14,BRL,USD,1.3358
2032-08-14,ZAR,USD,0.5784
2032-08-15,EUR,USD,0.827
2032-08-15,GBP,USD,0.647
2032-08-15,INR,USD,1.2204
2032-08-15,JPY,USD,1.2296
2032-08-15,AUD,USD,1.4252
2032-08-15,CAD,USD,0.901
2032-08-15,CHF,USD,0.9257
2032-08-15,CNY,USD,0.6225
2032-08-15,SEK,USD,0.6169
2032-08-15,NZD,USD,0.6508
2032-08-15,SGD,USD,1.4788
2032-08-15,HKD,USD,0.9763
2032-08-15,KRW,USD,1.2208
2032-08-15,BRL,USD,1.2022
2032-08-15,ZAR,USD,1.174
2032-08-16,EUR,USD,1.2905
2032-08-16,GBP,USD,0.9095
2032-08-16,INR,USD,1.0972
2032-08-16,JPY,USD,0.7663
2032-08-16,AUD,USD,1.2453
2032-08-16,CAD,USD,1.4485
2032-08-16,CHF,USD,1.1193
2032-08-16,CNY,USD,1.3954
2032-08-16,SEK,USD,1.2459
2032-08-16,NZD,USD,0.5122
2032-08-16,SGD,USD,0.842
2032-08-16,HKD,USD,1.0807
2032-08-16,KRW,USD,1.1371
2032-08-16,BRL,USD,0.984
2032-08-16,ZAR,USD,0.9741
2032-08-17,EUR,USD,0.6551
2032-08-17,GBP,USD,0.6857
2032-08-17,INR,USD,0.5078
2032-08-17,JPY,USD,0.9275
2032-08-17,AUD,USD,1.4961
2032-08-17,CAD,USD,0.8941
2032-08-17,CHF,USD,0.8683
2032-08-17,CNY,USD,0.5964
2032-08-17,SEK,USD,1.2928
2032-08-17,NZD,USD,1.3776
2032-08-17,SGD,USD,0.843
2032-08-17,HKD,USD,1.411
2032-08-17,KRW,USD,1.1465
2032-08-17,BRL,USD,1.356
2032-08-17,ZAR,USD,0.681
2032-08-18,EUR,USD,1.4287
2032-08-18,GBP,USD,1.1332
2032-08-18,INR,USD,0.6048
2032-08-18,JPY,USD,0.549
2032-08-18,AUD,USD,0.7068
2032-08-18,CAD,USD,0.7707
2032-08-18,CHF,USD,0.5792
2032-08-18,CNY,USD,0.9571
2032-08-18,SEK,USD,0.8968
2032-08-18,NZD,USD,1.4292
2032-08-18,SGD,USD,1.0569
2032-08-18,HKD,USD,1.1823
2032-08-18,KRW,USD,0.9812
2032-08-18,BRL,USD,0.8025
2032-08-18,ZAR,USD,0.7145
2032-08-19,EUR,USD,1.0149
2032-08-19,GBP,USD,0.7015
2032-08-19,INR,USD,1.0526
2032-08-19,JPY,USD,1.1623
2032-08-19,AUD,USD,0.7108
2032-08-19,CAD,USD,1.2293
2032-08-19,CHF,USD,1.0223
2032-08-19,CNY,USD,1.0231
2032-08-19,SEK,USD,1.4916
2032-08-19,NZD,USD,1.4862
2032-08-19,SGD,USD,1.211
2032-08-19,HKD,USD,1.3312
2032-08-19,KRW,USD,0.5833
2032-08-19,BRL,USD,0.7349
2032-08-19,ZAR,USD,0.8199
2032-08-20,EUR,USD,0.6075
2032-08-20,GBP,USD,1.1159
2032-08-20,INR,USD,0.6878
2032-08-20,JPY,USD,1.0189
2032-08-20,AUD,USD,0.7221
2032-08-20,CAD,USD,1.4619
2032-08-20,CHF,USD,1.3061
2032-08-20,CNY,USD,0.8666
2032-08-20,SEK,USD,1.2886
2032-08-20,NZD,USD,0.9842
2032-08-20,SGD,USD,1.0772
2032-08-20,HKD,USD,0.6719
2032-08-20,KRW,USD,1.3815
2032-08-20,BRL,USD,1.4043
2032-08-20,ZAR,USD,1.3956
2032-08-21,EUR,USD,0.9975
2032-08-21,GBP,USD,0.6654
2032-08-21,INR,USD,1.3278
2032-08-21,JPY,USD,0.615
2032-08-21,AUD,USD,0.6662
2032-08-21,CAD,USD,0.7399
2032-08-21,CHF,USD,0.8023
2032-08-21,CNY,USD,0.9425
2032-08-21,SEK,USD,1.2998
2032-08-21,NZD,USD,0.6387
2032-08-21,SGD,USD,1.3759
2032-08-21,HKD,USD,1.2457
2032-08-21,KRW,USD,1.3735
2032-08-21,BRL,USD,0.6144
2032-08-21,ZAR,USD,0.8732
2032-08-22,EUR,USD,1.4747
2032-08-22,GBP,USD,0.591
2032-08-22,INR,USD,1.0293
2032-08-22,JPY,USD,0.9724
2032-08-22,AUD,USD,1.4117
2032-08-22,CAD,USD,1.3157
2032-08-22,CHF,USD,0.7334
2032-08-22,CNY,USD,1.4938
2032-08-22,SEK,USD,1.4073
2032-08-22,NZD,USD,0.5887
2032-08-22,SGD,USD,1.3026
2032-08-22,HKD,USD,1.0879
2032-08-22,KRW,USD,0.6444
2032-08-22,BRL,USD,1.3585
2032-08-22,ZAR,USD,0.584
2032-08-23,EUR,USD,1.4783
2032-08-23,GBP,USD,0.7024
2032-08-23,INR,USD,1.1411
2032-08-23,JPY,USD,1.3308
2032-08-23,AUD,USD,0.8706
2032-08-23,CAD,USD,0.5884
2032-08-23,CHF,USD,1.1571
2032-08-23,CNY,USD,1.4412
2032-08-23,SEK,USD,1.2773
2032-08-23,NZD,USD,1.164
2032-08-23,SGD,USD,1.4703
2032-08-23,HKD,USD,0.9149
2032-08-23,KRW,USD,0.7575
2032-08-23,BRL,USD,0.9272
2032-08-23,ZAR,USD,1.1671
2032-08-24,EUR,USD,1.3999
2032-08-24,GBP,USD,0.5575
2032-08-24,INR,USD,0.9685
2032-08-24,JPY,USD,0.9425
2032-08-24,AUD,USD,1.3133
2032-08-24,CAD,USD,0.7947
2032-08-24,CHF,USD,0.5547
2032-08-24,CNY,USD,1.0776
2032-08-24,SEK,USD,0.6686
2032-08-24,NZD,USD,0.8167
2032-08-24,SGD,USD,1.2739
2032-08-24,HKD,USD,0.6412
2032-08-24,KRW,USD,0.6858
2032-08-24,BRL,USD,0.6332
2032-08-24,ZAR,USD,0.9517
2032-08-25,EUR,USD,0.7252
2032-08-25,GBP,USD,0.7409
2032-08-25,INR,USD,0.7566
2032-08-25,JPY,USD,0.6086
2032-08-25,AUD,USD,1.2602
2032-08-25,CAD,USD,0.8386
2032-08-25,CHF,USD,0.9378
2032-08-25,CNY,USD,0.6525
2032-08-25,SEK,USD,1.2293
2032-08-25,NZD,USD,1.0528
2032-08-25,SGD,USD,1.4829
2032-08-25,HKD,USD,1.4953
2032-08-25,KRW,USD,1.2135
2032-08-25,BRL,USD,0.7898
2032-08-25,ZAR,USD,0.5105
2032-08-26,EUR,USD,1.4991
2032-08-26,GBP,USD,0.5247
2032-08-26,INR,USD,0.6295
2032-08-26,JPY,USD,1.2375
2032-08-26,AUD,USD,0.945
2032-08-26,CAD,USD,0.7347
2032-08-26,CHF,USD,0.5674
2032-08-26,CNY,USD,0.7577
2032-08-26,SEK,USD,0.8949
2032-08-26,NZD,USD,1.2682
2032-08-26,SGD,USD,1.1309
2032-08-26,HKD,USD,0.675
2032-08-26,KRW,USD,0.9547
2032-08-26,BRL,USD,1.3099
2032-08-26,ZAR,USD,1.3927
2032-08-27,EUR,USD,1.245
2032-08-27,GBP,USD,0.7225
2032-08-27,INR,USD,0.8768
2032-08-27,JPY,USD,1.2865
2032-08-27,AUD,USD,1.0221
2032-08-27,CAD,USD,1.1405
2032-08-27,CHF,USD,1.4594
2032-08-27,CNY,USD,0.6508
2032-08-27,SEK,USD,1.4923
2032-08-27,NZD,USD,0.6909
2032-08-27,SGD,USD,1.3815
2032-08-27,HKD,USD,0.7333
2032-08-27,KRW,USD,0.6201
2032-08-27,BRL,USD,0.605
2032-08-27,ZAR,USD,0.8057
2032-08-28,EUR,USD,1.3885
2032-08-28,GBP,USD,1.2716
2032-08-28,INR,USD,1.2032
2032-08-28,JPY,USD,1.2197
2032-08-28,AUD,USD,1.1817
2032-08-28,CAD,USD,0.7229
2032-08-28,CHF,USD,1.1171
2032-08-28,CNY,USD,1.1326
2032-08-28,SEK,USD,0.9218
2032-08-28,NZD,USD,1.4452
2032-08-28,SGD,USD,1.2004
2032-08-28,HKD,USD,1.2427
2032-08-28,KRW,USD,1.0816
2032-08-28,BRL,USD,0.6488
2032-08-28,ZAR,USD,1.106
2032-08-29,EUR,USD,0.8501
2032-08-29,GBP,USD,1.2249
2032-08-29,INR,USD,0.6177
2032-08-29,JPY,USD,0.8784
2032-08-29,AUD,USD,0.5084
2032-08-29,CAD,USD,0.915
2032-08-29,CHF,USD,1.0017
2032-08-29,CNY,USD,1.4904
2032-08-29,SEK,USD,1.0404
2032-08-29,NZD,USD,1.3759
2032-08-29,SGD,USD,1.2417
2032-08-29,HKD,USD,1.0181
2032-08-29,KRW,USD,0.7479
2032-08-29,BRL,USD,0.8265
2032-08-29,ZAR,USD,0.8359
2032-08-30,EUR,USD,1.0159
2032-08-30,GBP,USD,1.0498
2032-08-30,INR,USD,0.6207
2032-08-30,JPY,USD,1.094
2032-08-30,AUD,USD,0.7731
2032-08-30,CAD,USD,1.3252
2032-08-30,CHF,USD,1.2291
2032-08-30,CNY,USD,0.869
2032-08-30,SEK,USD,0.7957
2032-08-30,NZD,USD,0.9357
2032-08-30,SGD,USD,1.2074
2032-08-30,HKD,USD,0.964
2032-08-30,KRW,USD,0.9359
2032-08-30,BRL,USD,0.5833
2032-08-30,ZAR,USD,1.1382
2032-08-31,EUR,USD,0.5183
2032-08-31,GBP,USD,0.806
2032-08-31,INR,USD,1.1078
2032-08-31,JPY,USD,1.2694
2032-08-31,AUD,USD,1.28
2032-08-31,CAD,USD,1.3003
2032-08-31,CHF,USD,0.5421
2032-08-31,CNY,USD,0.9592
2032-08-31,SEK,USD,0.5738
2032-08-31,NZD,USD,1.4005
2032-08-31,SGD,USD,1.2156
2032-08-31,HKD,USD,0.7618
2032-08-31,KRW,USD,1.0463
2032-08-31,BRL,USD,0.819
2032-08-31,ZAR,USD,1.4
2032-09-01,EUR,USD,0.8824
2032-09-01,GBP,USD,0.6977
2032-09-01,INR,USD,1.1283
2032-09-01,JPY,USD,0.6342
2032-09-01,AUD,USD,0.7596
2032-09-01,CAD,USD,0.5809
2032-09-01,CHF,USD,1.4908
2032-09-01,CNY,USD,0.8702
2032-09-01,SEK,USD,0.6353
2032-09-01,NZD,USD,1.1355
2032-09-01,SGD,USD,1.2102
2032-09-01,HKD,USD,1.2566
2032-09-01,KRW,USD,1.1268
2032-09-01,BRL,USD,1.2014
2032-09-01,ZAR,USD,1.2965
2032-09-02,EUR,USD,0.8741
2032-09-02,GBP,USD,1.0921
2032-09-02,INR,USD,1.0651
2032-09-02,JPY,USD,1.2379
2032-09-02,AUD,USD,0.9635
2032-09-02,CAD,USD,0.5945
2032-09-02,CHF,USD,0.9549
2032-09-02,CNY,USD,0.6785
2032-09-02,SEK,USD,1.3107
2032-09-02,NZD,USD,0.5706
2032-09-02,SGD,USD,1.0812
2032-09-02,HKD,USD,0.9423
2032-09-02,KRW,USD,1.4572
2032-09-02,BRL,USD,1.4084
2032-09-02,ZAR,USD,1.3574
2032-09-03,EUR,USD,0.7001
2032-09-03,GBP,USD,1.4081
2032-09-03,INR,USD,1.2766
2032-09-03,JPY,USD,1.318
2032-09-03,AUD,USD,0.9089
2032-09-03,CAD,USD,0.5576
2032-09-03,CHF,USD,0.9221
2032-09-03,CNY,USD,1.1705
2032-09-03,SEK,USD,1.4853
2032-09-03,NZD,USD,1.2323
2032-09-03,SGD,USD,1.3682
2032-09-03,HKD,USD,1.4687
2032-09-03,KRW,USD,0.927
2032-09-03,BRL,USD,1.3987
2032-09-03,ZAR,USD,0.5328
2032-09-04,EUR,USD,0.7987
2032-09-04,GBP,USD,0.8368
2032-09-04,INR,USD,0.6181
2032-09-04,JPY,USD,1.2164
2032-09-04,AUD,USD,1.4807
2032-09-04,CAD,USD,1.4659
2032-09-04,CHF,USD,1.3986
2032-09-04,CNY,USD,0.7754
2032-09-04,SEK,USD,1.335
2032-09-04,NZD,USD,1.1991
2032-09-04,SGD,USD,1.4379
2032-09-04,HKD,USD,0.5886
2032-09-04,KRW,USD,0.5656
2032-09-04,BRL,USD,1.4144
2032-09-04,ZAR,USD,0.6538
2032-09-05,EUR,USD,0.5155
2032-09-05,GBP,USD,0.7623
2032-09-05,INR,USD,0.9651
2032-09-05,JPY,USD,1.1768
2032-09-05,AUD,USD,1.0935
2032-09-05,CAD,USD,0.7436
2032-09-05,CHF,USD,1.0021
2032-09-05,CNY,USD,1.4222
2032-09-05,SEK,USD,0.5247
2032-09-05,NZD,USD,1.2884
2032-09-05,SGD,USD,1.1702
2032-09-05,HKD,USD,0.6945
2032-09-05,KRW,USD,1.4467
2032-09-05,BRL,USD,0.822
2032-09-05,ZAR,USD,0.8174
2032-09-06,EUR,USD,0.917
2032-09-06,GBP,USD,1.3393
2032-09-06,INR,USD,1.1777
2032-09-06,JPY,USD,0.7859
2032-09-06,AUD,USD,1.1337
2032-09-06,CAD,USD,1.3482
2032-09-06,CHF,USD,0.5414
2032-09-06,CNY,USD,0.6738
2032-09-06,SEK,USD,1.2991
2032-09-06,NZD,USD,1.2713
2032-09-06,SGD,USD,0.6184
2032-09-06,HKD,USD,0.9241
2032-09-06,KRW,USD,1.1789
2032-09-06,BRL,USD,0.9724
2032-09-06,ZAR,USD,0.7358
2032-09-07,EUR,USD,1.0127
2032-09-07,GBP,USD,0.5656
2032-09-07,INR,USD,0.5648
2032-09-07,JPY,USD,0.7346
2032-09-07,AUD,USD,1.2429
2032-09-07,CAD,USD,0.9083
2032-09-07,CHF,USD,1.4968
2032-09-07,CNY,USD,0.8076
2032-09-07,SEK,USD,1.1682
2032-09-07,NZD,USD,0.738
2032-09-07,SGD,USD,0.9158
2032-09-07,HKD,USD,1.2178
2032-09-07,KRW,USD,1.3818
2032-09-07,BRL,USD,1.1761
2032-09-07,ZAR,USD,1.03
2032-09-08,EUR,USD,1.2357
2032-09-08,GBP,USD,0.5339
2032-09-08,INR,USD,1.4004
2032-09-08,JPY,USD,0.6658
2032-09-08,AUD,USD,0.6332
2032-09-08,CAD,USD,0.7062
2032-09-08,CHF,USD,0.6075
2032-09-08,CNY,USD,1.2191
2032-09-08,SEK,USD,0.6445
2032-09-08,NZD,USD,1.2689
2032-09-08,SGD,USD,1.4101
2032-09-08,HKD,USD,0.7312
2032-09-08,KRW,USD,1.2103
2032-09-08,BRL,USD,1.3575
2032-09-08,ZAR,USD,0.8489
2032-09-09,EUR,USD,1.0202
2032-09-09,GBP,USD,0.8895
2032-09-09,INR,USD,1.4502
2032-09-09,JPY,USD,1.1992
2032-09-09,AUD,USD,0.6095
2032-09-09,CAD,USD,1.0251
2032-09-09,CHF,USD,0.7198
2032-09-09,CNY,USD,1.4258
2032-09-09,SEK,USD,0.943
2032-09-09,NZD,USD,0.5537
2032-09-09,SGD,USD,1.0177
2032-09-09,HKD,USD,1.194
2032-09-09,KRW,USD,1.0733
2032-09-09,BRL,USD,0.7179
2032-09-09,ZAR,USD,1.4238
2032-09-10,EUR,USD,0.5074
2032-09-10,GBP,USD,1.0076
2032-09-10,INR,USD,0.8834
2032-09-10,JPY,USD,0.8936
2032-09-10,AUD,USD,1.2629
2032-09-10,CAD,USD,1.457
2032-09-10,CHF,USD,0.9173
2032-09-10,CNY,USD,0.7344
2032-09-10,SEK,USD,0.5794
2032-09-10,NZD,USD,0.9565
2032-09-10,SGD,USD,0.638
2032-09-10,HKD,USD,1.2487
2032-09-10,KRW,USD,1.1159
2032-09-10,BRL,USD,1.1199
2032-09-10,ZAR,USD,0.934
2032-09-11,EUR,USD,0.6282
2032-09-11,GBP,USD,1.4263
2032-09-11,INR,USD,1.446
2032-09-11,JPY,USD,1.2058
2032-09-11,AUD,USD,0.7745
2032-09-11,CAD,USD,1.4807
2032-09-11,CHF,USD,1.4315
2032-09-11,CNY,USD,0.616
2032-09-11,SEK,USD,0.5706
2032-09-11,NZD,USD,1.219
2032-09-11,SGD,USD,0.7641
2032-09-11,HKD,USD,0.8362
2032-09-11,KRW,USD,1.4937
2032-09-11,BRL,USD,1.4287
2032-09-11,ZAR,USD,0.5919
2032-09-12,EUR,USD,0.5783
2032-09-12,GBP,USD,0.8181
2032-09-12,INR,USD,1.0776
2032-09-12,JPY,USD,0.596
2032-09-12,AUD,USD,1.1851
2032-09-12,CAD,USD,0.6837
2032-09-12,CHF,USD,1.2747
2032-09-12,CNY,USD,0.8102
2032-09-12,SEK,USD,0.5037
2032-09-12,NZD,USD,1.233
2032-09-12,SGD,USD,0.8471
2032-09-12,HKD,USD,1.4015
2032-09-12,KRW,USD,0.9402
2032-09-12,BRL,USD,1.3699
2032-09-12,ZAR,USD,1.4172
2032-09-13,EUR,USD,0.8225
2032-09-13,GBP,USD,0.9774
2032-09-13,INR,USD,0.5809
2032-09-13,JPY,USD,1.1365
2032-09-13,AUD,USD,0.5224
2032-09-13,CAD,USD,0.6382
2032-09-13,CHF,USD,1.0006
2032-09-13,CNY,USD,0.9904
2032-09-13,SEK,USD,1.3768
2032-09-13,NZD,USD,0.5041
2032-09-13,SGD,USD,0.6273
2032-09-13,HKD,USD,1.1188
2032-09-13,KRW,USD,0.9271
2032-09-13,BRL,USD,1.4814
2032-09-13,ZAR,USD,1.1163
2032-09-14,EUR,USD,1.2106
2032-09-14,GBP,USD,0.6674
2032-09-14,INR,USD,1.2452
2032-09-14,JPY,USD,1.2903
2032-09-14,AUD,USD,1.0358
2032-09-14,CAD,USD,1.0863
2032-09-14,CHF,USD,1.4878
2032-09-14,CNY,USD,0.7669
2032-09-14,SEK,USD,0.5536
2032-09-14,NZD,USD,0.9121
2032-09-14,SGD,USD,0.7431
2032-09-14,HKD,USD,0.5797
2032-09-14,KRW,USD,1.29
2032-09-14,BRL,USD,0.6765
2032-09-14,ZAR,USD,0.5274
2032-09-15,EUR,USD,1.0951
2032-09-15,GBP,USD,1.3257
2032-09-15,INR,USD,1.4614
2032-09-15,JPY,USD,1.1478
2032-09-15,AUD,USD,0.685
2032-09-15,CAD,USD,1.149
2032-09-15,CHF,USD,1.3238
2032-09-15,CNY,USD,0.7489
2032-09-15,SEK,USD,0.9247
2032-09-15,NZD,USD,0.7095
2032-09-15,SGD,USD,1.4115
2032-09-15,HKD,USD,1.3447
2032-09-15,KRW,USD,0.7107
2032-09-15,BRL,USD,1.1304
2032-09-15,ZAR,USD,1.4173
2032-09-16,EUR,USD,1.4609
2032-09-16,GBP,USD,0.6184
2032-09-16,INR,USD,1.1391
2032-09-16,JPY,USD,1.3125
2032-09-16,AUD,USD,1.443
2032-09-16,CAD,USD,0.7366
2032-09-16,CHF,USD,0.6942
2032-09-16,CNY,USD,1.2797
2032-09-16,SEK,USD,0.9211
2032-09-16,NZD,USD,1.004
2032-09-16,SGD,USD,0.7408
2032-09-16,HKD,USD,0.9094
2032-09-16,KRW,USD,1.2613
2032-09-16,BRL,USD,1.0592
2032-09-16,ZAR,USD,0.6546
2032-09-17,EUR,USD,0.7569
2032-09-17,GBP,USD,0.9009
2032-09-17,INR,USD,1.2456
2032-09-17,JPY,USD,1.2598
2032-09-17,AUD,USD,1.1737
2032-09-17,CAD,USD,1.358
2032-09-17,CHF,USD,0.7008
2032-09-17,CNY,USD,1.2304
2032-09-17,SEK,USD,1.1716
2032-09-17,NZD,USD,0.8065
2032-09-17,SGD,USD,0.5278
2032-09-17,HKD,USD,0.963
2032-09-17,KRW,USD,1.3796
2032-09-17,BRL,USD,1.321
2032-09-17,ZAR,USD,1.2858
2032-09-18,EUR,USD,0.8256
2032-09-18,GBP,USD,1.4465
2032-09-18,INR,USD,0.5989
2032-09-18,JPY,USD,1.4854
2032-09-18,AUD,USD,1.0898
2032-09-18,CAD,USD,0.7603
2032-09-18,CHF,USD,0.8115
2032-09-18,CNY,USD,0.8722
2032-09-18,SEK,USD,0.8042
2032-09-18,NZD,USD,1.4874
2032-09-18,SGD,USD,0.9757
2032-09-18,HKD,USD,1.4159
2032-09-18,KRW,USD,1.0107
2032-09-18,BRL,USD,0.7085
2032-09-18,ZAR,USD,1.0128
2032-09-19,EUR,USD,1.3124
2032-09-19,GBP,USD,0.7348
2032-09-19,INR,USD,0.9528
2032-09-19,JPY,USD,1.2572
2032-09-19,AUD,USD,1.0748
2032-09-19,CAD,USD,1.2214
2032-09-19,CHF,USD,0.5475
2032-09-19,CNY,USD,1.3873
2032-09-19,SEK,USD,1.4603
2032-09-19,NZD,USD,0.5888
2032-09-19,SGD,USD,0.531
2032-09-19,HKD,USD,1.3618
2032-09-19,KRW,USD,0.5014
2032-09-19,BRL,USD,1.3983
2032-09-19,ZAR,USD,0.6157
2032-09-20,EUR,USD,1.1617
2032-09-20,GBP,USD,0.6801
2032-09-20,INR,USD,0.822
2032-09-20,JPY,USD,1.3233
2032-09-20,AUD,USD,1.4374
2032-09-20,CAD,USD,1.4317
2032-09-20,CHF,USD,0.9673
2032-09-20,CNY,USD,0.6511
2032-09-20,SEK,USD,1.3832
2032-09-20,NZD,USD,1.4512
2032-09-20,SGD,USD,0.7128
2032-09-20,HKD,USD,1.4687
2032-09-20,KRW,USD,1.2768
2032-09-20,BRL,USD,1.1648
2032-09-20,ZAR,USD,0.651
2032-09-21,EUR,USD,1.47
2032-09-21,GBP,USD,0.553
2032-09-21,INR,USD,1.3414
2032-09-21,JPY,USD,0.9062
2032-09-21,AUD,USD,0.5205
2032-09-21,CAD,USD,1.11
2032-09-21,CHF,USD,1.0048
2032-09-21,CNY,USD,1.048
2032-09-21,SEK,USD,1.4737
2032-09-21,NZD,USD,1.2388
2032-09-21,SGD,USD,0.5504
2032-09-21,HKD,USD,0.6367
2032-09-21,KRW,USD,0.6736
2032-09-21,BRL,USD,1.4168
2032-09-21,ZAR,USD,0.8419
2032-09-22,EUR,USD,1.0462
2032-09-22,GBP,USD,1.4015
2032-09-22,INR,USD,0.8556
2032-09-22,JPY,USD,1.3407
2032-09-22,AUD,USD,1.0503
2032-09-22,CAD,USD,0.7277
2032-09-22,CHF,USD,0.6472
2032-09-22,CNY,USD,0.7457
2032-09-22,SEK,USD,1.3807
2032-09-22,NZD,USD,1.1531
2032-09-22,SGD,USD,0.6531
2032-09-22,HKD,USD,1.0232
2032-09-22,KRW,USD,1.1928
2032-09-22,BRL,USD,0.5407
2032-09-22,ZAR,USD,0.8046
2032-09-23,EUR,USD,1.1642
2032-09-23,GBP,USD,0.5293
2032-09-23,INR,USD,1.1301
2032-09-23,JPY,USD,1.1454
2032-09-23,AUD,USD,0.6385
2032-09-23,CAD,USD,0.8041
2032-09-23,CHF,USD,1.1949
2032-09-23,CNY,USD,1.3861
2032-09-23,SEK,USD,0.5372
2032-09-23,NZD,USD,1.4499
2032-09-23,SGD,USD,1.0198
2032-09-23,HKD,USD,0.6174
2032-09-23,KRW,USD,1.2624
2032-09-23,BRL,USD,1.1504
2032-09-23,ZAR,USD,0.8796
2032-09-24,EUR,USD,1.169
2032-09-24,GBP,USD,1.2098
2032-09-24,INR,USD,1.163
2032-09-24,JPY,USD,1.121
2032-09-24,AUD,USD,0.8591
2032-09-24,CAD,USD,1.2127
2032-09-24,CHF,USD,1.0151
2032-09-24,CNY,USD,0.5742
2032-09-24,SEK,USD,1.0877
2032-09-24,NZD,USD,0.593
2032-09-24,SGD,USD,0.9305
2032-09-24,HKD,USD,1.4511
2032-09-24,KRW,USD,1.4676
2032-09-24,BRL,USD,1.0943
2032-09-24,ZAR,USD,1.2899
2032-09-25,EUR,USD,0.7222
2032-09-25,GBP,USD,1.2443
2032-09-25,INR,USD,1.4661
2032-09-25,JPY,USD,0.7919
2032-09-25,AUD,USD,0.8817
2032-09-25,CAD,USD,0.9513
2032-09-25,CHF,USD,1.23
2032-09-25,CNY,USD,0.9379
2032-09-25,SEK,USD,0.7391
2032-09-25,NZD,USD,0.8141
2032-09-25,SGD,USD,0.7525
2032-09-25,HKD,USD,1.259
2032-09-25,KRW,USD,0.526
2032-09-25,BRL,USD,0.6393
2032-09-25,ZAR,USD,1.1063
2032-09-26,EUR,USD,0.9049
2032-09-26,GBP,USD,0.756
2032-09-26,INR,USD,0.5723
2032-09-26,JPY,USD,0.6122
2032-09-26,AUD,USD,0.7858
2032-09-26,CAD,USD,1.3731
2032-09-26,CHF,USD,1.3533
2032-09-26,CNY,USD,1.1636
2032-09-26,SEK,USD,1.4906
2032-09-26,NZD,USD,1.1878
2032-09-26,SGD,USD,0.8113
2032-09-26,HKD,USD,1.2045
2032-09-26,KRW,USD,1.4818
2032-09-26,BRL,USD,1.2144
2032-09-26,ZAR,USD,0.8963
2032-09-27,EUR,USD,1.0319
2032-09-27,GBP,USD,0.5154
2032-09-27,INR,USD,1.1058
2032-09-27,JPY,USD,1.2226
2032-09-27,AUD,USD,1.1357
2032-09-27,CAD,USD,0.9942
2032-09-27,CHF,USD,1.1626
2032-09-27,CNY,USD,1.429
2032-09-27,SEK,USD,1.0001
2032-09-27,NZD,USD,0.6615
2032-09-27,SGD,USD,1.112
2032-09-27,HKD,USD,1.0704
2032-09-27,KRW,USD,0.6502
2032-09-27,BRL,USD,1.4844
2032-09-27,ZAR,USD,1.113
2032-09-28,EUR,USD,0.9762
2032-09-28,GBP,USD,1.0932
2032-09-28,INR,USD,0.5895
2032-09-28,JPY,USD,1.0207
2032-09-28,AUD,USD,1.0557
2032-09-28,CAD,USD,0.9735
2032-09-28,CHF,USD,1.3717
2032-09-28,CNY,USD,1.3398
2032-09-28,SEK,USD,1.302
2032-09-28,NZD,USD,1.3298
2032-09-28,SGD,USD,1.2505
2032-09-28,HKD,USD,1.0718
2032-09-28,KRW,USD,1.3705
2032-09-28,BRL,USD,0.8072
2032-09-28,ZAR,USD,0.9459
2032-09-29,EUR,USD,1.0717
2032-09-29,GBP,USD,0.8689
2032-09-29,INR,USD,1.2694
2032-09-29,JPY,USD,1.3588
2032-09-29,AUD,USD,1.1426
2032-09-29,CAD,USD,1.1547
2032-09-29,CHF,USD,0.6861
2032-09-29,CNY,USD,1.0989
2032-09-29,SEK,USD,1.3605
2032-09-29,NZD,USD,0.5531
2032-09-29,SGD,USD,0.9105
2032-09-29,HKD,USD,1.1305
2032-09-29,KRW,USD,0.674
2032-09-29,BRL,USD,1.1937
2032-09-29,ZAR,USD,0.7504
2032-09-30,EUR,USD,0.5288
2032-09-30,GBP,USD,0.6725
2032-09-30,INR,USD,0.8215
2032-09-30,JPY,USD,0.9773
2032-09-30,AUD,USD,1.2036
2032-09-30,CAD,USD,0.6406
2032-09-30,CHF,USD,0.8625
2032-09-30,CNY,USD,1.0816
2032-09-30,SEK,USD,0.7201
2032-09-30,NZD,USD,0.8047
2032-09-30,SGD,USD,1.3822
2032-09-30,HKD,USD,0.593
2032-09-30,KRW,USD,0.9442
2032-09-30,BRL,USD,0.8677
2032-09-30,ZAR,USD,1.1027
2032-10-01,EUR,USD,0.6307
2032-10-01,GBP,USD,0.624
2032-10-01,INR,USD,1.2259
2032-10-01,JPY,USD,1.2065
2032-10-01,AUD,USD,1.321
2032-10-01,CAD,USD,0.8197
2032-10-01,CHF,USD,1.2143
2032-10-01,CNY,USD,0.6247
2032-10-01,SEK,USD,0.7632
2032-10-01,NZD,USD,0.8699
2032-10-01,SGD,USD,1.1696
2032-10-01,HKD,USD,1.2498
2032-10-01,KRW,USD,1.024
2032-10-01,BRL,USD,0.8544
2032-10-01,ZAR,USD,1.4504
2032-10-02,EUR,USD,0.6447
2032-10-02,GBP,USD,0.8935
2032-10-02,INR,USD,1.4032
